symbol	TCGA-50-5068-01A	TCGA-53-7624-01A	TCGA-99-8033-01A	TCGA-D8-A3Z6-01A	TCGA-EW-A1OY-01A	TCGA-EW-A1P3-01A	TCGA-EW-A2FR-01A	TCGA-GM-A2DA-01A	TCGA-IN-8462-01A	TCGA-QK-A6IH-01A
DUSP5	5.29283395465495	9.44284451534981	5.86983461974549	7.66725023707764	8.77815073352616	6.70911376986914	7.20188560936943	6.53152194063906	6.30952617348068	4.274597515906
TOM1L1	6.28752674493396	4.78206742378627	6.12859657099365	6.22690687143445	7.24418059131947	5.9724430748176	5.68188520449346	8.85765073839031	4.28816904726571	3.15383362221908
LDAF1	8.02366980824563	6.32972382260316	6.37798343165804	6.41243440776248	4.67953335839135	5.76154301784401	5.84764701130235	4.07881618335972	4.46287997197493	6.41180146420018
SH2D3C	2.62774739672571	2.69085209564637	3.90495748260755	4.90254148772866	3.47343604699214	4.39413987544947	4.78655389643713	5.27492783187716	3.44632592598895	1.98204250560852
LAMA3	2.59565800810827	5.88685393054306	6.26015521694867	4.96082486728359	3.381202765813	4.26269763944832	3.15488637356034	3.94432582782491	8.05256181750227	6.64418413930836
AP1M2	3.45752159213187	5.89517774913405	4.23791914048348	5.45601344909603	5.66280604684494	5.34978149441959	4.61840560566147	4.22495688364734	4.25931160692586	4.40043395508669
LAMB2	2.07371590867389	5.45604085849926	3.67211232034794	7.00838679523845	5.15592947029266	5.57977250070308	6.50465885370461	4.56926648939046	4.78327945108029	2.93078378753018
LAMB3	3.5672533932802	7.28427127188825	7.96922024514955	4.87661537351727	2.88227443974868	4.03272024824684	4.75413441493479	3.45453691298687	6.31875101617408	7.95011845500212
LAMC1	3.46807943409865	9.1199502337994	7.51725763679546	6.60719851546137	5.19782765203091	6.16737068059431	9.127248795464	6.02556904755071	6.24572730425605	5.46432157804932
LAMC2	3.72241583021487	5.69576055777405	6.1597264401385	3.67457406422763	1.984623478947	3.7799814910444	3.76761641502349	2.4795240465202	4.99011936918648	6.43608135662953
E2F2	2.67270355731841	5.93406227457489	4.54781933469885	3.56776944105264	4.49465965130837	4.04097460963595	3.77813053909217	4.38341755716567	4.50260617393748	4.18199341478756
ZNF101	5.72593186782797	5.01001643096506	4.20373519324266	4.25963100330965	7.54517078964856	4.72792851491117	5.33221219427711	5.17739186195463	4.98407890177888	4.55465143150087
LCK	5.45234718453288	3.81795211379841	5.26795826294853	2.37466723680629	2.49590062179808	2.60148549159151	3.55555450937823	4.76778767240487	6.17708335365785	2.15983807953077
ATP9A	1.86842603662569	3.51744090601823	3.74700403715004	5.00264813693624	5.4975512648246	3.80683843445767	4.55285665870757	4.08453293878808	3.81358964895256	2.96124253626678
LCP1	6.7708230527478	6.04671673266103	6.79255630530239	7.0374241133071	5.05537526173579	4.41098589467509	6.03305728117295	7.54231779288924	4.19593620824706	2.23725383308525
NUPR1	4.74199684538625	3.00667340182169	3.29112445490553	7.96996671408846	7.52663933922986	5.86464501849789	7.19081216539049	7.66454330615389	2.86627222954497	2.71743872801656
VPS37B	3.72208941584146	6.63799260715165	8.57597982285652	6.31702895863981	5.09751211362306	5.31910261767385	6.85256083363335	5.47198550126584	9.20291605157037	7.04223487561732
LDHB	11.6724962258646	12.3473858995845	14.0777547380787	9.5104523327771	12.1300637326022	9.71660310824311	12.5372043599749	9.99173379061755	9.8157654530936	11.8529524571672
EDN1	2.69001747705644	4.39423694279072	6.6645532532762	2.02144653283751	2.51896774607128	4.12906483017515	2.68019281681413	2.54179352393834	5.37992568256414	2.81855214228969
LGALS1	10.2147273066511	5.39426978911582	6.36747429722954	8.99409559363272	9.14581873847821	9.11788500112833	12.2096562399158	9.69576928495382	6.09471812659541	10.4593515486227
RGS16	4.50995667480466	3.96631656710562	6.28766477945446	5.32715493684725	5.82851912231683	6.84439287959069	8.3285683491063	6.88954238963767	4.60753957558057	2.04738200352038
LGALS3	10.7842704288048	9.29693284932658	9.24450937980258	7.88601456646224	5.9674306094716	9.78536397524538	8.37648376283745	8.37314797958466	14.1194456874235	6.24619866661391
LGALS3BP	6.51709834603173	8.85944879382611	8.22307045263384	8.73139784027222	7.67735588367178	7.88705500101525	6.86411559291317	5.82243961853107	7.09690617576557	6.00846345937864
FOSL1	3.12407667118197	4.87654354578903	6.12375037020864	2.77746206918619	2.90605455245278	3.63891362495097	3.45535798152526	3.93188795512787	8.10232614123953	7.38441946531682
PLEK2	6.04515927454593	6.42789334557135	4.70826126852746	5.15298623680823	3.69362267697408	5.42622445833513	8.32222393799988	4.38013089890576	7.73569024369156	7.47691868769848
MYOF	3.85951817435554	11.0672809242828	8.38819005446329	9.22717684437858	6.36413340228018	7.98547985373212	8.88037870158434	6.56587840373112	6.49656450736799	3.36054564339723
NTN4	4.47660524746566	3.97999813370828	3.57379265032979	6.54137818601344	4.41873597382232	5.3311621046613	3.78127546701212	4.74867133457165	4.64158594445451	1.64982471851039
OPTN	7.52975569624669	8.1723320441501	6.25417302406873	5.09448903081097	6.7670042262071	5.49800290442021	7.13124830918983	4.79999138111583	6.18779042972713	6.44156711839374
EFNA1	7.40350153478618	6.6036946708947	4.89526238194429	5.95427503094143	5.69913967234868	5.23168309317558	3.58931298313239	4.28273898731087	2.78336196746389	4.10170445328668
LLGL2	4.9501378627999	7.18119501126812	6.37751402227143	6.97126129769557	5.29287124346639	5.61209271069594	5.41123039170145	4.32708406112779	4.76486366449566	3.51498542118325
RAB34	8.07528727724381	5.61818580597167	6.44523179251177	6.55397600137857	7.91039885059041	7.22612713754693	7.55484004632855	11.2469860763043	5.92357643180275	7.71983727077434
LMNA	3.79786422470346	8.30626409220317	7.32845495076315	7.50059138550305	5.43557937567604	7.72590452519848	7.68895710528529	6.33280786065112	7.13908107789445	8.55478824680194
FRMD6	3.15787436036954	2.03633463145928	2.85424296714925	4.75289168613821	4.6314638359703	5.0379056921122	7.10311709263434	5.40382778770537	4.51726656465971	5.72948773438976
MICALL2	4.73292920984138	5.20894294976983	8.72602437721971	7.73723267619117	5.04298742009642	7.55337718715104	6.6659016751749	6.89404095577269	6.29624534339531	6.67240616038135
EGFR	2.76932639898681	7.35026882897676	5.11289164045942	3.06423576301937	2.54963525266051	2.77605005941683	3.89646847294115	2.94244007905448	5.42443823002466	4.33841543053247
LMO2	3.78315157598555	2.6621408216498	3.25030059993243	5.16582228087676	3.85984284077569	5.88676835396127	5.55478446886803	5.74701580354299	4.01726481740708	1.45795999973492
EGR1	5.10917244149056	4.23944550640878	6.28077194711348	5.49979968692725	5.25809115740137	8.03546979276369	7.8890448675976	7.56576135727377	7.53254222886389	4.94305471850733
CDCA7	9.4233408210425	8.56794408470986	7.77568449500635	5.26366180497157	6.71034520769263	5.2883423515355	5.99092712120646	5.40307425815555	7.05338200601798	6.56319146431478
LACTB2	9.81802418026797	8.05607422149136	10.1042444164285	6.43795754533892	7.54204501343689	7.08433819544598	6.68947602256481	5.84320012652558	8.24181291497532	5.46395108267942
LOX	2.72401572880821	3.10076515122143	5.69778643557626	3.72796068946458	2.95801932714598	3.45583989445188	7.48948792360826	4.75900817033811	2.690929062635	2.55795317214285
EPHA2	3.30630689716273	6.19240747387783	7.16010970012965	4.14139538840105	3.5927271949393	4.40675177785888	5.0039164820692	3.55468742226141	9.02484827895462	6.53388459942071
KRTCAP3	6.09703474850987	5.62215203916707	5.97538121048255	3.99524364724361	4.61716309780413	4.62988082112265	3.6347135661362	3.21743347124733	3.45855946804399	3.87023154118909
KCTD3	5.55961327903376	7.46892743485684	7.85809189789194	8.98082212701805	8.85406045833593	8.69890862583398	7.5390720891413	8.24956647527307	6.02714392729647	5.01416720666863
IRAG2	6.5977344828875	3.7755632874544	4.33246634492284	4.15543183027962	3.56593388765382	4.37218261505917	4.44102212598035	5.18782257789986	3.69883286745099	2.41671126664866
PLEKHA1	6.45283794546123	8.15454896110923	6.28369685219879	6.27233910325176	4.86451527717632	4.53740734944629	6.76401602628301	5.37331056117751	6.76350178252991	3.35225370144012
ELF3	4.50743647833596	5.16095244746056	5.31550714893645	5.55923076585319	5.48144293620487	6.1104868815241	3.4043707447033	5.80669151954647	6.68759397538119	2.49523318553638
LTBP2	3.15234130804875	3.473656229399	3.71461041891734	5.25802886136376	3.56825550085986	4.27746996294532	5.70555029831684	4.59834665016375	4.07470503161268	2.44489674278366
LTBR	2.88514523045904	6.1733888650097	7.34052723613825	5.49151030080543	4.93682592946163	5.8266956946436	5.34465541006419	5.21921041711735	5.90138966486882	6.48862402905051
SVIP	7.74014617930253	5.90952018499121	7.84516483043482	6.40773182632881	6.63089351445004	6.89890048686516	6.49419274430823	6.43088362690575	6.83542244839151	1.69471490167008
EMP1	3.18368695281717	2.80137786101257	4.22296485793516	4.1231047450489	3.05507496162363	5.10005435627068	6.52647759572339	5.42770261801947	9.00785431694127	4.07815061128064
MPZL2	6.67631708397207	5.37398614907097	6.45956478682323	4.28732740708128	3.08024243132154	4.23285755586907	3.9359383050123	2.70949131464695	6.4657972659454	4.57146647796811
EMP2	3.78242286561067	7.08305139690961	6.45193242537057	5.77253706461365	5.87479147521384	6.72720242141278	6.66850779940627	4.77545175754802	5.07180896923831	3.8986563954161
LUM	5.53316176451642	2.71888844270166	4.16342486064882	4.99179517695128	3.42209233459005	4.677900723435	8.70308839563904	5.29787849049261	2.9211205583734	3.53126116966276
CTTN	3.80980981580892	8.49374047777101	8.28982294348881	6.51813059539607	5.33856844493119	5.67672271348652	7.78813330977604	5.90762726879699	5.12014998098564	9.66197022969431
LYL1	6.18686591722898	4.01401176189336	3.76766276675386	5.25804876556558	3.14615878312872	4.0021669884854	4.17081524924224	5.59388855425608	4.41142431037665	3.79565548622796
LY75	4.65879282692357	5.45127341632558	6.07705809947486	3.67915905232706	3.37998645964947	5.44254948921607	3.55603406794659	3.73240243531963	5.90889986724472	0.690154145236531
TACSTD2	4.98937577280353	5.79340515696842	4.93053930378921	6.35639883164737	6.2195923519913	5.99378159208687	2.91119964249722	5.80852376385623	7.03885279046969	5.83046669935853
TM4SF1	7.17277094776994	3.93391860176367	9.65151873825604	4.49326005547973	4.6418943639848	6.92436469303211	2.96779083371581	4.77917092815284	9.61562368052872	5.61404315596049
EPCAM	6.02673238707539	7.58143418346939	7.49197188042739	6.28676273666766	5.76279179089011	5.99235600294293	6.8457415727334	5.14845815717753	6.97150047969225	-0.48327309839358
CTDSPL	3.24992986982523	4.64876018245568	5.46818647511325	5.95430103216119	6.30464682894507	5.1971087598271	5.19033180108182	5.35342816306886	6.7746024438184	4.68690989361213
LEF1	2.98568651333698	1.91587119807201	1.90168280046406	6.97222212700133	3.00221505736787	6.08141339664338	5.38962215175492	5.86775927310478	2.50152164106801	1.98801124240244
TCEAL9	6.99367617116592	9.71463431610286	7.19282741345679	7.14982052175805	4.83737718693326	6.76570523239271	8.67338764706379	5.85197473175091	6.38581291710433	6.59455274796863
MARCKS	6.23240925883227	7.81895632803399	5.8698727614276	7.73612453427341	4.68934240423778	6.9346771335682	8.79093886824516	7.5320081196018	6.11673363586796	8.02991523162603
PHLDB2	3.2435068297501	6.58989004822277	4.19885411120156	3.65828877816114	3.16728513858842	5.99534048895881	5.89720460215036	5.1534312071114	4.3837335827377	4.11736220704992
TMEM40	2.63643646625877	5.13261373963062	2.4220490439383	2.56655025369877	2.41003036611852	4.65617446811814	4.4884348084097	2.31153948259713	5.4617180208943	5.37968395355145
SLC44A3	5.45167708625638	5.57488380064526	7.34291400062268	4.79197788681521	2.30702472789431	3.98335173957091	4.19483033336814	2.94318438290534	5.40160564460037	1.2172509486371
